trick_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30
360_R,0.10458821441249551,0.0476570820021299,0.16129747958821436,0.22279907703230384,0.12894923677671277,-0.24449769258075962,-0.3067536386226482,0.2541711040113596,0.31385339013134533,0.7673500177493788,0.3254348597799077,-0.984380546680866,-1.7907791977280796,1.73619985800497,-0.7275470358537451,-0.5695775647852325,0.4885516506922258,2.6597000354987577,1.0100283990060348,0.04641462548810793,-0.6887646432374867,-1.171680866169684,-1.370784522541711,-0.7782658856940007,-0.5752573659921902,-0.21077387291444794,0.034655662051828184,0.1355165069222577,-0.07188498402555908,-0.3072417465388711,0.15047035853745114,0.09234114305999286,0.05049698260560876,0.030395811146609854,-0.254348597799077,-0.20030173943911958,-0.4014909478168264,-0.5758342208022719,-0.1407082002129925,0.33044905928292506,0.12699680511182104,0.22031416400425985,0.24343272985445508,2.8258342208022715,0.7239527866524672,0.6128860489882854,0.9839368122115726,0.5603478878239262,-0.35804934327298543,-0.3264998225062123,-0.308839190628328,-0.41777600283990063,-0.3784167554135605,-0.14683173588924384,-0.2454739084132055,0.06815761448349306,-0.015841320553780614,0.08102591409300669,0.09544728434504789,0.025736599219027323,0.16227369542066025,0.17736066737664177,0.38844515441959526,0.697373091941782,1.38880014199503,0.7056709265175719,0.6239350372736954,0.7289226127085552,-1.1663116790912318,-1.7714323748668797,-2.876730564430245,-8.566737664181753,-7.806487397941072,-7.955626553070643,-9.220935392261271,-7.260161519346823,-5.367678381256656,-2.801739439119631,-0.6403088391906283,-1.2561679091231805,0.12908235711750085,0.13786829960951366,0.5997515086971955,0.7629570465033724,0.5595491657791977,0.10192580759673409,0.13294284700035494,-0.029242101526446556,0.08204650337238192,-0.19564252751153707
360_R,-0.027334043308484154,-0.03044018459353919,-0.01606318778842739,0.0629215477458289,0.3833865814696486,-0.11594781682641105,-0.020855520056798017,0.005812921547745826,-0.04903265885693999,0.6513134540291089,0.4748402555910543,0.4820731274405396,1.2768459353922612,-2.408635072772453,-3.062788427405041,1.410631877884274,-0.05981540646077388,-0.5681576144834931,0.2367323393681221,1.3188232161874334,0.9829605963791267,-0.2786652467163649,-0.7109957401490948,-0.8012513312034079,-0.5074991125310614,-0.22213347532836347,0.19586439474618386,0.11053425630102946,-0.1590788072417465,-0.22297657082002123,0.005502307419240279,0.005014199503017367,-0.0006212282570109959,0.04566027689030879,0.01056088036918706,-0.008120340788072417,-0.2118832090876819,-0.2812389066382676,-0.31753638622648206,-0.5452165424210152,-0.08559637912673053,0.09216364927227544,0.39053070642527515,-0.9330848420305289,1.7921547745828896,1.7010560880369185,1.0702875399361023,0.895234291799787,0.7902023429179978,-0.009229676961306351,-0.15907880724174653,-0.332800851970181,-0.19763933262335812,-0.21339190628328006,0.00350550230741924,0.12708555200567975,0.23424742634007809,0.15464146254881075,0.17656194533191336,0.09819843805466809,0.0025292864749733627,-0.015930067447639296,0.0033280085197018084,0.038560525381611616,0.08315583954561587,0.2697905573304934,1.0711750088746894,1.3347089101881435,0.8596024139155131,0.9694266950656726,-1.2837238196663117,-2.2185835995740146,-3.997160099396521,-9.782525736599219,-7.051916932907349,-9.266640042598508,-9.16848597799077,-7.847976570820021,-5.22306531771388,-1.50070997515087,-0.5172168974085907,-0.3299165779197728,0.561945331913383,0.6417287894923678,0.542199148029819,0.24915690450834216,0.31159034433794813,0.02440539581114662,-0.21880546680866164,-0.20065672701455448
360_R,0.028541001064962723,-0.031182108626198076,0.4209584664536741,0.4495030173943912,0.1999574014909478,0.08085197018104362,-0.07871849485268013,-0.03476038338658145,0.3807880724174654,0.48899538516151936,0.5188924387646432,0.2887326943556975,-0.024449769258075977,-1.5493503727369542,-0.5634930777422791,-0.2830138445154419,-1.6119701810436635,-0.6484345047923322,1.5909211927582536,-0.38692225772097977,-0.09921192758253461,-0.37060702875399354,-0.7333333333333333,-0.5225985090521832,-0.34309549165779196,0.08268370607028752,-0.006261980830670924,-0.1659123180688676,-0.5543769968051118,-0.32042598509052184,-0.0768903088391906,0.15369542066027683,0.15369542066027686,0.18295172168974083,0.07471778487752925,-0.06785942492012778,-0.2112619808306709,-0.1758892438764643,-0.703258785942492,-0.3816560170394036,0.07177848775292864,0.07561235356762512,0.6846822861199858,-0.2763365282215123,1.3774227902023428,0.2669950301739439,0.19769968051118209,0.05073482428115014,0.041001064962726284,0.11944621938232164,-0.24894568690095845,-0.3012069577564785,-0.05640042598509048,-0.20587859424920127,0.1553514376996805,0.3151437699680511,0.158849840255591,0.19759495917642877,0.11999999999999997,0.08592119275825341,-0.18330138445154415,-0.1566347177848775,-0.2806389776357827,-0.20797834575789845,0.31135250266240677,0.5361874334398296,1.1121760738374158,0.49605963791267305,1.5033865814696485,-0.2244408945686901,-1.1834717784877529,-2.240085197018104,-6.175851970181044,-9.150202342917998,-8.509733759318424,-9.842740504082357,-7.701640042598509,-4.090905218317359,-4.484602413915513,-1.8765495207667733,-1.1094781682641106,-0.6137291444799432,0.1379765708200213,0.6919275825346112,0.7014998225062122,0.8738658146964856,0.3570607028753993,0.10485445509407167,0.06683706070287537,0.023769968051118192
360_R,1.0693747147421269,0.9390689183021451,1.3096759470561388,1.2040632424019007,0.9016430853491556,0.4348090673969268,-0.152061463563061,-2.9758335381338576,-3.8046554084892747,-3.0258633804959687,-1.4185303514376997,-1.7003358728598346,-2.1713829301688725,-1.8377453217708808,-1.4863836908565342,-2.283280085197018,-0.5947816826411075,-0.11319032405294387,-0.9353649545342836,-0.7685227445610832,-0.00022820629849383347,1.414726913129469,1.4786597853690504,-0.638901567016583,-0.5235052487448654,0.5693747147421269,0.2952404358155156,0.05089000456412596,0.1578426897915716,0.05705157462345959,-0.313555454130534,-0.24326791419443175,-0.19123687813783655,-0.16588842467436715,-0.14224859272782592,-0.19968051118210858,-0.20591815000760683,-0.8186286556893586,0.20918910695268522,1.6482580252548302,2.3239768750950858,2.0549684607192593,2.74653887113951,2.9692682184694967,3.3924387646432375,4.252478086343901,3.55705157462346,2.5422181652213602,2.0114688293602034,1.8153811045184847,2.4063593488513617,2.136847710330138,0.3417711149340542,0.2312490491404229,0.04130534002738474,-0.3345504335919672,-0.39346276726468415,-0.4055986611897155,0.018256503879507065,0.20120188650540083,-0.13441350981287079,-0.20789593792788677,-0.2437243267914194,-0.05906447120504625,-0.10946295451087777,-0.2656321314468279,-0.9605963791267306,-2.3668386991070696,-3.541457477559714,-5.463030579643998,-6.977711851513768,-7.1395101171459,-6.59729195192454,-6.421725239616613,-7.040468583599575,-6.548455804046858,-5.751939753537198,-4.395177240225164,-3.960842139755878,-4.122394644758862,-4.318119580100411,-5.363532633500684,-5.267633325141313,-2.7568842233378974,-0.21535067701201888,0.913966225467823,0.5805685262554272,0.2727825954663015,0.6179065875551498,0.4329834170089761
360_R,-0.1478966986155484,-0.49787007454739085,-0.47271033013844516,0.2456070287539936,0.24783204016430854,0.27050053248136313,0.799520766773163,1.301251331203408,1.5513464171611135,1.5970447284345048,1.5877263045793397,1.2834132055378062,1.1071048227597748,0.007987220447284338,-0.44621938232161873,-0.38857827476038337,-0.24054845580404685,-0.025254830366651413,0.43650159744408945,0.2136581469648562,0.36940894568690097,0.421420964551955,-0.21884984025559104,-0.1837060702875399,-0.5129126730564431,-0.3430701354024038,-0.34677848775292863,-0.8429179978700745,-0.8379925452609159,-0.4735090521831736,-0.029286474973375876,0.00785410010649626,0.06695953141640042,0.04353035143769968,-0.17571884984025554,-0.2832800851970181,-0.251863684771033,-0.2645101171458999,-0.31507682945382626,-0.26317891373801916,-0.1256656017039403,-0.1401757188498402,-0.07104822759774831,-0.06722577209797652,-0.0929179978700745,0.04392971246006385,0.07441427050053245,0.06420203864293318,-0.15095846645367406,-0.06030351437699675,0.032880724174653875,0.1267305644302449,0.03381256656017038,-0.24680511182108622,-0.3173588924387646,-0.33074699528373647,-0.279419595314164,-0.04712460063897762,0.24134717784877524,0.06869009584664532,0.28541001064962723,0.7228434504792332,0.8176251331203408,0.6878328008519702,0.6897915715807089,0.3559637912673056,0.0270234291799787,-0.08852502662406812,-0.09949794614331352,-0.01890308839190624,-0.06829073482428111,0.10609691160809367,0.07120036513007756,-0.034345047923322665,-0.13258785942492007,-0.4882854100106496,-0.49494142705005323,-0.3509812870835235,-0.4801650692225772,-0.2015441959531416,-0.23282747603833864,-0.25711242963639125,-0.22870074547390837,-0.32880724174653886,-0.35210330138445156,-0.16369998478624675,0.023828541001064924,0.017705005324813637,0.0495207667731629,-0.12167199148029814
360_R,0.14164004259850904,0.8053624005512748,1.387395852909854,1.6838391906283279,1.5584163377811189,1.7110192319739397,0.6982827476038338,-1.0288166384764768,-2.611476539497588,-2.6334531416400426,-2.021111319927332,-1.911357514251707,-0.8649494142705005,-1.5573513750548142,-1.7945248386894694,-1.046059637912673,-0.8857984088203972,-0.05143143519388586,0.38811235356762513,0.0711645680636472,-0.7192257094531103,-0.35250266240681577,-0.38457683392845954,-0.44033076489381695,-0.9922790202342918,-0.5546576458059262,0.47240493641546083,-0.45893237486687966,-0.47290609534548644,-0.7190377748543506,-0.06546388523460497,-0.020109002067280547,0.003696047108939429,0.0043929712460064,0.007830608281651335,0.2092964981519764,-0.11974174653887112,-0.7011839879721856,-1.0467957150911484,-0.487153887113951,0.9884106997431561,1.7019357263672241,1.3983626198083068,1.7214182797719726,1.6168639979953643,0.7567891373801917,0.12441270437887617,0.4467831861178976,0.8562300319488818,0.5876714903213682,-0.25960032575330455,0.07048722044728435,-0.09672367349495704,0.034016162375493306,-0.07607827476038335,0.08538495270312596,-0.28183925327319426,-0.6568157614483493,-0.1449602205099292,0.774165257157176,-0.07354507298126917,0.1031134498527845,0.11933847021236603,0.17831469648562295,0.06953580154106367,-0.18843575768965729,-0.5915202342917998,-1.2456931654450916,-2.5651819833364655,-5.708533013844516,-8.046106621562362,-7.195013468646245,-8.291267305644302,-8.283781244127043,-8.024431497838751,-5.74687167199148,-5.0576959218192075,-4.456305205788386,-3.4231230031948883,-3.576019545198271,-3.4250454175280334,-1.5047257720979765,-0.41784125790891435,0.015849151162062286,0.11514909478168264,0.017039403620873278,0.16676063396604646,0.058040468583599535,0.21123848900582595,-0.053561360646495026
360_R,0.03982960596379122,0.05675363862264816,0.3547177848775293,0.10365637202697904,0.17392971246006386,0.10339013134540291,-0.1146166134185303,-0.22492012779552714,0.016950656727014537,0.4374014909478168,0.4690717074902378,0.3959886403975861,1.2424281150159744,-2.2405040823571176,-1.8723322683706072,2.0534256301029465,-0.7932641107561235,-0.8056656017039404,0.4462637557685481,1.636464323748669,-0.3747781327653532,-1.1371139510117145,-1.3807454739084133,-0.92886936457224,0.04915867944621936,-0.057729854455094064,-0.08635072772452962,-0.08178913738019167,-0.09229676961306353,0.1222151224707135,0.0126091586794462,0.012247071352502645,0.05814696485622999,0.08146964856230028,-0.09742279020234289,-0.2558129215477458,-0.2949059282925097,-0.18470713525026622,-0.4500798722044728,-0.45273695420660276,0.07831913383031593,0.18352857649982246,0.6420447284345048,-0.36807774227902024,2.4791906283280083,1.1768281860134895,0.14097444089456868,0.5605963791267305,0.13746893858714945,0.6073695420660277,-0.08852502662406815,-0.1861022364217252,-0.5957401490947817,-0.43366169684061057,-0.00029818956336527205,-0.07361554845580402,0.17815938942137022,0.05082002129925453,-0.11270855520056794,-0.011416400425985063,-0.05018104366347175,0.1268193113241036,0.10496272630457931,0.2404597089101881,0.7546325878594249,1.2121938232161875,0.92886936457224,0.5503727369542066,0.9426251331203407,0.5381895633652822,-1.077609158679446,-2.456292154774583,-5.033908413205538,-10.934194178203763,-7.3174440894568695,-10.174298899538515,-9.049653887113951,-5.324387646432375,-5.09393858714945,-0.5954419595314164,-1.823482428115016,0.34362797302094433,0.056869009584664544,-0.3132321618743344,1.0626624068157615,0.7517749378771743,0.7788427405040824,0.17380191693290734,0.12074014909478165,0.14807241746538866
360_R,0.6394340483797353,-0.14275571783559005,0.048684010345352156,-0.01054820224149299,-0.05766012475277648,-0.3222272934732998,0.007302601551802828,0.5212460063897764,0.5574826309650591,0.25285257873117295,0.05248744865358286,0.2752167959835692,-2.0248491302804403,-1.6852274456108323,1.3420558851868758,-0.38359957401490946,-1.324357218925909,-0.2942847000354987,2.1280490897104314,-0.03813580810385919,0.8082052842436228,-0.5497236168162686,-0.9441959531416402,-1.066636239160201,-0.9115066686951672,-0.4104163497134743,-0.07368527815812162,0.1272884020487854,-0.17176327399969568,-0.1505654444951569,-0.07556164105684868,-0.1682133982453471,-0.11521882448400016,-0.42126882701962576,-0.21177544500228207,-0.02469699274811093,-0.3512348496374055,-0.4062300319488818,0.06886758963436279,0.04985039809320954,0.007150464019473618,-0.268624169582636,-0.16937978599320452,1.4177696637760535,1.3525026624068157,0.12071352502662407,0.2936761499061818,0.3631015771590851,0.26228510573558494,0.8390892033064558,0.09528880774887163,-0.29413256250316955,-0.23530351437699676,-0.07819869161722195,0.0774887164663522,0.21273898270703379,0.1687205233531112,0.10198285917135756,-0.07535879101374304,-0.06841117703737508,0.39099345808610986,0.5528677924844059,0.5277650996500837,0.7885288300623763,0.8719509102895684,0.2463106648410162,0.5093564582382474,0.5207667731629393,-0.6294436837567827,-1.8748922359146,-3.2370302753689333,-6.526446574369897,-10.252345453623409,-8.60758659161215,-10.552309954865866,-9.472151224707137,-6.251990466047974,-4.974238044525585,-3.290126274151833,-1.7584563111719662,-0.15690450834220804,0.5738120594350626,1.168104366347178,1.123535676251331,0.7151985394796897,0.4735027131193265,0.12515847659617624,0.014655915614382049,-0.19889446726507426,-0.1682133982453471
360_R,1.4102564102564101,1.2791021545015155,1.223232571475383,0.6550339968870319,0.06971409846809205,-0.5934299991807979,-2.887113951011714,-4.183084842030529,-2.4239370852789386,-2.7023838781027276,-1.3692963053985419,-0.8332923732284756,-0.8158433685590235,-0.28721225526337346,-0.7451462275743427,-0.8308484203052893,-0.08503317768493487,-0.7410502170885558,-1.3806832145490293,-0.9382321618743343,-1.384451544195953,1.3346440566887852,1.4089456869009584,0.7381010895387892,0.33128532809043987,0.6487261407389203,0.3164577701318916,-0.7956090767592365,-0.63758499221758,-0.1969361841566314,-0.11214876710084373,-0.05611534365527972,-0.06291472106168589,-0.0047513721635127305,0.1020725813058081,0.5434586712541983,0.039731301712132384,0.7995207667731629,0.8828541001064962,1.728926026050627,2.2639469157041043,2.4419595314164004,1.959531416400426,1.3506184975833537,1.094617842221676,1.1149272275470359,1.2444499057917588,1.230359629720652,0.9370852789383141,0.8414024739903334,0.6929630539854181,0.8671254198410748,-0.5299077032303869,-0.5719669042352749,-0.12902433030228555,-0.01941508970262964,-0.22224952895879413,-0.36290652904071435,-0.08298517244204143,0.07880724174653884,0.4266404521995576,0.2282297042680429,0.33005652494470383,0.3659375768001966,0.19456049807487505,-0.40763496354550666,-2.58646678135496,-3.706247781327653,-5.23289915622184,-6.744245105267469,-8.023920701236996,-7.389366756778897,-7.251331203407881,-7.177111493405423,-7.03825673793725,-6.671015264465744,-6.108298517244204,-6.180224461374621,-6.490046694519538,-5.982550995330548,-5.311870238387811,-3.8687638240353897,-2.5154419595314166,-1.1000245760629146,0.34619480625870397,1.0901122306873106,0.2573113787171295,-0.2519865650856066,0.12173343163758496,0.35209306135823704
360_R,-0.18287406815761448,-0.4799202995637088,0.15407605895083992,-0.11803909443814624,0.013878869078291934,0.06578721357655706,0.1492665498643031,0.5676251331203408,0.029200590882544907,-0.05411341853035142,-0.2159126043491703,0.26496959703184575,0.49012332955443333,0.3705726751176612,0.03778899996564639,-3.143563846233124,1.1437356144147859,-0.5494520595004981,-0.48002336047270605,2.1537207135250265,1.0504654917723042,-0.5284619877013982,-0.9392284173279741,-1.0274485554295922,-0.2628740252155691,-0.3028960115428218,-0.015012539077261317,0.027276787247930204,-0.07104331993541514,-0.07767571884984023,0.055344781682641085,0.054347452677865914,-0.0029887663609193126,0.005118691813528446,-0.01940980452780924,0.22144353979868764,0.15362946167851863,0.03490329451372427,-0.08554055446769036,-0.3809238551650692,-0.22072211343570713,-0.4878216359201621,-0.05692397540279637,0.12044384898141466,0.10402281081452473,-0.13081864715380123,2.4623655913978495,0.5388367858737847,0.35109416331718707,0.5767771565495208,0.0007557799993129419,-0.09667113263938987,-0.212752069806589,-0.27111889793534644,-0.15977876258201928,-0.03600261087636126,0.03205194269813458,0.0015459136349582584,-0.07499398811364179,-0.13052449414270495,-0.12689696485623,-0.04500326359545153,-0.04376653268748492,-0.03376962451475487,-0.2423305506887904,-0.18506303892266993,0.0051873990861932735,0.11030952626335494,0.543680648596654,1.2951277955271565,0.7054519220859528,0.6486310075921536,-1.5046892713593734,-3.1802191761998007,-6.02999072451819,-8.167233501666152,-8.200556528908585,-8.257652272493043,-5.394551513277681,-2.8134984025559104,-0.1623209316706173,0.19110927891717341,0.5038304304510632,0.6431000721426363,0.7208423511628707,0.23917001614620906,-0.09241128173417153,-0.2704661788450307,-0.16936342711876048,0.07887380191693288
